type,value,duration,time,offset
Stimulus,54,1,3622.284,0
Stimulus,14,1,3622.284,0
Stimulus,34,1,3625.824,0
Stimulus,44,1,3638.686,0
Stimulus,104,1,3643.768,0
Stimulus,104,1,3647.99,0
Stimulus,54,1,3651.004,0
Stimulus,154,1,3654.866,0
Stimulus,54,1,3657.074,0
Stimulus,14,1,3657.074,0
Stimulus,34,1,3659.474,0
Stimulus,44,1,3660.158,0
Stimulus,104,1,3664.7,0
Stimulus,104,1,3667.406,0
Stimulus,54,1,3670.782,0
Stimulus,154,1,3673.058,0
Stimulus,54,1,3675.03,0
Stimulus,14,1,3675.032,0
Stimulus,34,1,3677.128,0
Stimulus,44,1,3677.308,0
Stimulus,104,1,3683.114,0
Stimulus,114,1,3686.142,0
Stimulus,24,1,3688.004,0
Stimulus,104,1,3690.198,0
Stimulus,54,1,3692.53,0
Stimulus,114,1,3694.058,0
Stimulus,24,1,3695.796,0
Stimulus,154,1,3699.226,0
Stimulus,54,1,3701.6,0
Stimulus,14,1,3701.602,0
Stimulus,34,1,3794.096,0
Stimulus,44,1,3799.848,0
Stimulus,4,1,3826.514,0
Stimulus,4,1,3832.166,0
Stimulus,4,1,3836.456,0
Stimulus,4,1,3841.208,0
Stimulus,4,1,3843.61,0
Stimulus,14,1,3843.612,0
