type,value,duration,time,offset
Stimulus,210,1,2527.864,0
Stimulus,34,1,2534.066,0
Stimulus,44,1,2535.748,0
Stimulus,104,1,2547.46,0
Stimulus,104,1,2557.222,0
Stimulus,54,1,2564.624,0
Stimulus,154,1,2571.47,0
Stimulus,54,1,2580.138,0
Stimulus,14,1,2580.14,0
Stimulus,34,1,2583.72,0
Stimulus,44,1,2584.248,0
Stimulus,114,1,2593.124,0
Stimulus,24,1,2595.47,0
Stimulus,104,1,2600.846,0
Stimulus,104,1,2612.458,0
Stimulus,54,1,2623.87,0
Stimulus,154,1,2631.428,0
Stimulus,64,1,2639.178,0
Stimulus,24,1,2642.372,0
Stimulus,54,1,2644.066,0
Stimulus,14,1,2644.068,0
Stimulus,34,1,2646.578,0
Stimulus,44,1,2646.844,0
Stimulus,104,1,2654.26,0
Stimulus,164,1,2663.636,0
Stimulus,24,1,2664.956,0
Stimulus,164,1,2667.372,0
Stimulus,24,1,2669.69,0
Stimulus,104,1,2673.066,0
Stimulus,54,1,2679.704,0
Stimulus,154,1,2685.288,0
Stimulus,54,1,2689.092,0
Stimulus,14,1,2689.094,0
Stimulus,34,1,2691.688,0
Stimulus,44,1,2691.898,0
Stimulus,104,1,2693.996,0
Stimulus,104,1,2701.592,0
Stimulus,54,1,2708.454,0
Stimulus,154,1,2717.816,0
Stimulus,54,1,2720.12,0
Stimulus,14,1,2720.12,0
Stimulus,34,1,2722.578,0
Stimulus,44,1,2722.758,0
Stimulus,104,1,2725.438,0
Stimulus,104,1,2730.37,0
Stimulus,54,1,2732.884,0
Stimulus,194,1,2738.87,0
Stimulus,24,1,2741.438,0
Stimulus,154,1,2750.036,0
Stimulus,54,1,2752.326,0
Stimulus,14,1,2752.328,0
Stimulus,34,1,2754.84,0
Stimulus,44,1,2754.896,0
Stimulus,104,1,2758.426,0
Stimulus,104,1,2761.634,0
Stimulus,54,1,2766.564,0
Stimulus,124,1,2770.938,0
Stimulus,24,1,2773.494,0
Stimulus,154,1,2780.966,0
Stimulus,54,1,2783.312,0
Stimulus,14,1,2783.314,0
Stimulus,34,1,2876.628,0
Stimulus,44,1,2878.228,0
Stimulus,114,1,2883.658,0
Stimulus,124,1,2912.42,0
Stimulus,74,1,2918.894,0
Stimulus,174,1,2923.268,0
Stimulus,74,1,2925.35,0
Stimulus,14,1,2925.352,0
