type,value,duration,time,offset
Stimulus,154,1,2389.238,0
Stimulus,54,1,2392.904,0
Stimulus,14,1,2392.904,0
Stimulus,44,1,2395.778,0
Stimulus,34,1,2395.832,0
Stimulus,114,1,2401.862,0
Stimulus,24,1,2405.168,0
Stimulus,104,1,2406.75,0
Stimulus,104,1,2411.208,0
Stimulus,54,1,2417.498,0
Stimulus,154,1,2420.194,0
Stimulus,54,1,2421.79,0
Stimulus,14,1,2421.792,0
Stimulus,34,1,2423.998,0
Stimulus,44,1,2425.04,0
Stimulus,104,1,2427.526,0
Stimulus,104,1,2431.486,0
Stimulus,64,1,2433.528,0
Stimulus,24,1,2435.556,0
Stimulus,54,1,2437.222,0
Stimulus,154,1,2439.526,0
Stimulus,54,1,2441.082,0
Stimulus,14,1,2441.084,0
Stimulus,34,1,2442.524,0
Stimulus,44,1,2443.902,0
Stimulus,104,1,2447.804,0
Stimulus,104,1,2450.138,0
Stimulus,54,1,2453.638,0
Stimulus,154,1,2455.844,0
Stimulus,54,1,2457.47,0
Stimulus,14,1,2457.472,0
Stimulus,34,1,2551.856,0
Stimulus,44,1,2552.802,0
Stimulus,4,1,2555.94,0
Stimulus,4,1,2558.816,0
Stimulus,4,1,2561.496,0
Stimulus,4,1,2563.718,0
Stimulus,4,1,2565.328,0
Stimulus,14,1,2565.33,0
